id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8066979,Modern sea-facing apartment,42607735,Kate,,Ward 54,-33.92436,18.38749,Entire home/apt,,2,28,2023-02-19,0.25,1,0,0,
8067772,Beautiful home in the city - off the grid,42612703,Anthea,,Ward 77,-33.9298,18.40432,Entire home/apt,11714,4,74,2024-12-20,0.68,1,263,12,
8074837,Easy living West Beach family home,13053305,Theresa,,Ward 23,-33.80755,18.4771,Entire home/apt,4500,7,6,2023-02-05,0.08,1,352,0,
8076245,Kingsize Room Near Sea/Shops with Private Bathroom,42662379,Melanie,,Ward 54,-33.92345,18.37863,Private room,,3,70,2024-12-18,0.63,1,0,8,
8086880,Funky Greenpoint Double Storey Loft Apartment,42706721,Carla,,Ward 115,-33.91099,18.40436,Entire home/apt,905,3,70,2024-12-08,0.62,2,210,5,
8091907,Charming Coastal Townhouse at The Majestic,513747099,SimpliRent,,Ward 64,-34.126404,18.448077,Entire home/apt,4809,2,51,2024-12-23,0.45,10,273,15,
8096878,Seaside Victorian Villa,42756707,Jonathan,,Ward 74,-34.04087,18.361,Entire home/apt,6500,5,8,2024-02-17,0.07,3,18,2,
8097442,Devonshire 2 Bed apartment Green Point,22750089,Clairanne,,Ward 115,-33.9107376,18.4145736,Entire home/apt,2602,2,18,2024-12-15,0.19,9,328,9,
8111760,Camps Bay house with awesome views,38717832,Brian,,Ward 54,-33.95434,18.38591,Entire home/apt,8000,7,5,2020-01-02,0.05,2,125,0,
8119314,Blouberg Beachfront Apartment (kite surf heaven),42876519,Walter,,Ward 23,-33.81515,18.47423,Entire home/apt,1800,15,14,2024-11-27,0.19,3,70,5,
8125273,Stylish Studio N with Extraordinary View,31409587,Veronika,,Ward 77,-33.92657,18.40119,Entire home/apt,2106,4,230,2024-12-22,2.08,3,168,18,
8127680,Cape Town Apartment,42918024,Dee,,Ward 77,-33.92848,18.40164,Entire home/apt,2100,4,23,2024-03-15,0.21,1,246,7,
8141479,HOMESTAY,24055403,Sue,,Ward 113,-33.81901,18.5027,Private room,625,2,1,2016-03-22,0.01,1,365,0,
8145278,"Run, Hike, Beach #Repeat",6250570,Shevy,,Ward 115,-33.90864,18.40111,Private room,1000,5,79,2024-12-22,0.71,2,146,12,
8156308,Shingwedzi Room,28326856,Amanda,,Ward 61,-34.16243,18.42948,Private room,1500,1,36,2024-11-17,0.43,9,343,2,
8161871,Luxury double on-suite semi self-catering. Wi-Fi,32045535,Deon,,Ward 115,-33.90823,18.40422,Private room,490,3,107,2024-12-14,0.98,2,187,22,
8163593,City&TableMountain Views| Balcony |Central.Walking,7971836,Marius,,Ward 77,-33.92201,18.41374,Entire home/apt,1590,2,299,2024-12-21,2.69,2,312,54,
8179136,An Urban Oasis Getaway: Cape Town City Retreat.,15207510,Cindy,,Ward 115,-33.93284,18.41081,Entire home/apt,1520,4,110,2024-12-20,1.13,1,220,15,
8184005,House with pool in Newlands Village,38670064,Cheryl,,Ward 59,-33.9742317199707,18.453277587890625,Entire home/apt,3500,4,0,,,1,318,0,
8185766,Lalapanzi lower deck,11406020,Ingrid,,Ward 64,-34.14941,18.43783,Entire home/apt,2400,2,38,2024-02-07,0.40,2,334,2,
8195671,Nestled under Table Mountain,43230280,Hugh,,Ward 77,-33.93339,18.40638,Private room,419,3,113,2024-12-08,1.05,2,243,12,
8201312,Blouberg Beach Beauty,41054325,Kelly,,Ward 107,-33.79936,18.48771,Entire home/apt,1800,4,5,2023-03-10,0.05,1,239,0,
8207777,Noordhoek Roof Top Cottage,5029546,Karin And Jon,,Ward 69,-34.10119,18.37234,Entire home/apt,,183,11,2022-05-22,0.10,1,0,0,
8207811,OUR LOVELY FAMILY HOME IN FRESNAYE,38276433,Semion,,Ward 54,-33.92285,18.38768,Entire home/apt,13092,3,6,2024-01-10,0.07,6,88,1,
8214334,Spacious central open-plan family home,43314115,Lauren,,Ward 73,-34.04202,18.44806,Entire home/apt,,7,4,2017-02-26,0.04,1,6,0,
8215995,Morton Manor (Somerset West),43325820,Marion,,Ward 84,-34.08784,18.87146,Entire home/apt,1300,2,5,2024-05-04,0.24,4,290,3,
8227389,#1504 Cartwright - Stunning Art Apartment,9669737,Charmaine,,Ward 115,-33.92227,18.42339,Entire home/apt,,1,28,2022-01-29,0.26,27,0,0,
8234926,Spacious one room Suite 1,43425630,Gerolf,,Ward 4,-33.866,18.50175,Private room,666,2,68,2024-02-28,0.61,4,304,1,
8244488,Apricot Gardens Boutique Guesthouse,23295926,Melanie,,Ward 100,-34.1447,18.91022,Private room,2800,2,2,2021-04-10,0.03,4,90,0,
8246936,Balnamoon self-catering apartment,43491204,Alleyne,,Ward 59,-33.95984,18.46791,Entire home/apt,1250,3,40,2024-12-14,0.35,2,285,10,
8249438,59 Upper Tree,40964859,Thomas,,Ward 54,-33.95528,18.38341,Entire home/apt,,7,1,2016-01-06,0.01,1,0,0,
8251380,Spacious apartment on doorstep of  Wineroute,43513512,Cathrine,,Ward 21,-33.87501,18.64648,Entire home/apt,800,5,115,2024-09-30,1.22,3,176,7,
8262611,Watch the Waves from a Sunny Rooftop Terrace.,43569683,Laurence,,Ward 54,-33.91706,18.3946,Entire home/apt,3495,4,221,2024-12-16,2.04,5,233,21,
8277745,Villa Wixy,43649901,Giovanni,,Ward 54,-33.939571,18.376335,Entire home/apt,26620,4,31,2024-12-01,0.28,6,226,6,
8279599,Guinea Fowl House Sunrise Room Bed And Breakfast,8718245,Michele,,Ward 61,-34.13973,18.32776,Private room,,1,1,2017-02-08,0.01,4,0,0,
8280245,Swiss Cottage: Mountain View,43661544,Chris,,Ward 54,-33.95502,18.37864,Private room,,2,1,2024-02-06,0.09,6,99,1,
8281067,Guinea Fowl House Garden Room Bed And Breakfast,8718245,Michele,,Ward 61,-34.13794,18.3273,Private room,,1,5,2023-03-12,0.04,4,0,0,
8283150,Villa with Panoramic Sea Views,39494651,Martyne,,Ward 54,-33.92963,18.38563,Entire home/apt,15000,7,14,2024-02-10,0.13,2,168,1,
8295789,Sunny farm house style. Swim pool. Well point.,43741993,Willem,,Ward 1,-33.88708,18.56733,Entire home/apt,,2,2,2018-11-10,0.02,1,0,0,
8297648,Mountain Retreat - Whole House in Newlands,43750482,Trevor,,Ward 62,-33.98012,18.43912,Entire home/apt,,4,13,2024-01-01,0.12,1,0,1,
8302585,"Beautiful, 5 bedroomed family home",24572010,Wendy,,Ward 59,-33.96101,18.46673,Entire home/apt,,7,2,2020-01-03,0.02,3,0,0,
8303696,"Self Cater Cape Town, Kenilworth/Harfield Village",7223146,Wendy,,Ward 58,-33.99218,18.47557,Entire home/apt,1200,2,17,2023-02-22,0.15,2,240,0,
8312788,Prime located 3 bed with sea views,15430292,Daniele,,Ward 54,-33.92329,18.38094,Entire home/apt,,10,0,,,1,0,0,
8314545,rustic beautiful mountain/sea views,43836563,Angela,,Ward 69,-34.0944,18.38816,Entire home/apt,1500,2,37,2024-11-16,0.38,1,326,17,
8316488,OCEAN VIEW@ Big Bay/ Kiters Couple Retreat!,30329142,Rachel,,Ward 23,-33.79262,18.45823,Entire home/apt,1643,2,89,2024-04-13,0.80,12,14,17,
8319056,Open Plan City Living,882705,Luke,,Ward 77,-33.9398,18.40905,Entire home/apt,,5,6,2020-01-07,0.06,1,0,0,
8747209,"Self-catering apartment, Somerset west",25730782,Clara,,Ward 15,-34.05057,18.85382,Entire home/apt,5040,2,2,2019-09-29,0.03,8,27,0,
8747649,"Cape Town Atlantic Seaboard , Upper Fresnaye",45843042,Brett,,Ward 54,-33.92343,18.39076,Entire home/apt,,7,2,2017-01-02,0.02,1,0,0,
8750981,Contemporary Family Home with Table Mountain Views,45894001,Jac,,Ward 77,-33.93789,18.40096,Entire home/apt,,7,9,2024-01-07,0.08,1,0,1,
8751039,"Stunning Studio, secure, spacious, no loadshedding",63255,Cheryl,,Ward 59,-33.99511,18.46528,Entire home/apt,1495,2,48,2024-11-25,0.49,3,149,6,
8765747,Spanish Farm - Villa 4,25730782,Clara,,Ward 15,-34.05061,18.85373,Private room,,2,0,,,8,300,0,
8767182,Studio Apartment - Groundfloor,25730782,Clara,,Ward 15,-34.05053,18.85382,Entire home/apt,6600,2,5,2019-11-24,0.08,8,293,0,
8772804,INDEPENDENT SUITE IN  5-STAR BOUTIQUE HOTEL,2915241,Nicole,,Ward 64,-34.09508,18.46525,Private room,4850,1,0,,,4,352,0,
8772971,Upmarket Apartment,37685572,Colin,,Ward 55,-33.88446,18.5173,Entire home/apt,4825,1,16,2023-11-23,0.15,5,355,0,
8784608,Spacious with pool and lush garden.,46044665,Willem,,Ward 105,-33.81186,18.65608,Entire home/apt,,7,0,,,1,0,0,
8785952,Upper Constantia family home,45365687,Faith,,Ward 62,-34.01924,18.42128,Entire home/apt,5521,5,25,2022-08-07,0.23,1,18,0,
8786390,Stunning loft apartment,42307105,Robert,,Ward 64,-34.10979080200195,18.466432571411133,Entire home/apt,,2,91,2024-01-07,0.82,1,0,3,
8787470,1 Bedroom apartment in the heart of De Waterkant,3886732,Koos,,Ward 115,-33.91431,18.41771,Entire home/apt,923,2,49,2024-12-21,0.59,83,127,16,
8788039,Affordable & Stunning City Apartment with Views,46056097,Matthew,,Ward 115,-33.92118,18.41886,Entire home/apt,1179,5,19,2024-04-24,0.19,1,292,2,
8789609,"Clean, spacious and inviting",46064469,Gadija,,Ward 26,-33.89876,18.56659,Entire home/apt,513,2,94,2024-11-23,0.85,1,336,12,
8790058,Strand Beachfront Home with Panoramic Ocean Views,29047749,Chantel,,Ward 83,-34.11412,18.82268,Entire home/apt,3500,2,37,2024-12-09,0.34,14,304,9,
8791900,Gorgeous home in a great Cape Town location,46075196,Lindsay,,Ward 59,-33.97703,18.46241,Entire home/apt,3950,5,17,2024-02-21,0.16,1,31,1,
8794825,Camps Bay Cozy Studio,16943513,Barbara,,Ward 54,-33.96435,18.37947,Entire home/apt,2100,3,38,2024-01-22,0.34,3,39,1,
8803148,13 Bella Rosa,46127058,Louise,,Ward 21,-33.86204,18.64211,Entire home/apt,900,1,11,2024-06-22,0.24,1,244,2,
8804101,Stunning daily serviced Garden Suite off the grid,63255,Cheryl,,Ward 59,-33.9958,18.46355,Private room,1624,2,9,2024-01-19,0.11,3,281,1,
8807465,Rocky Beach Holiday Home with Panoramic Sea Views,44159323,Soula,,Ward 61,-34.20737,18.45526,Entire home/apt,4500,3,77,2024-12-16,0.78,3,258,8,
8818530,Relaxed family home,46196063,Angela,,Ward 61,-34.13789,18.33345,Entire home/apt,7500,4,5,2024-02-15,0.05,2,297,2,
8821631,Self Catering House in Cape Town,46210004,Ferdi,,Ward 57,-33.94856,18.47032,Entire home/apt,2925,5,9,2024-03-25,0.12,1,20,4,
8834444,Camps Bay Small Studio 3 - Amazing sea views!,1811942,Shannon,,Ward 54,-33.96386,18.38003,Entire home/apt,1611,2,11,2024-05-01,0.10,3,218,2,
8835080,Camps Bay Gorgeous Bright Spacious Home,22926368,Kim,,Ward 54,-33.94969,18.3816,Entire home/apt,13929,3,151,2024-12-22,1.39,5,272,23,
8835344,"Rustic Constantia Home, Cape Town",1459925,Renee,,Ward 62,-34.00743,18.4365,Entire home/apt,,5,33,2024-12-24,0.30,1,4,3,
8839413,Woodbridge Home - 50 steps to beach,26938197,Nick & Tanya,,Ward 55,-33.88428,18.48678,Entire home/apt,,6,7,2016-05-30,0.07,8,0,0,
8844215,Modern beachfront apartment,25872070,Andre,,Ward 115,-33.90806,18.39538,Entire home/apt,,3,23,2024-04-06,0.21,1,0,4,
8853667,Oakburn Cottage,46357557,Vic,,Ward 74,-34.03057,18.34898,Entire home/apt,744,2,8,2024-04-01,0.08,1,44,5,
8856773,BRAND NEW RENOVATED Studio in Mouille Point,46369098,Verona,,Ward 115,-33.89959,18.4073,Entire home/apt,1893,2,125,2024-11-14,1.12,2,18,7,
8857266,Bowden Palace | Huge Studio Room,6053919,James,,Ward 57,-33.94122,18.47045,Private room,,3,10,2019-07-14,0.11,1,0,0,
8858032,Perfectly positioned family home.,46373562,Grant,,Ward 54,-33.92616,18.38957,Entire home/apt,,7,2,2018-01-05,0.02,1,0,0,
8860800,Chic Penthouse with Private Pool & Breathtaking Views,21378122,Gabriel,,Ward 77,-33.94025,18.42248,Entire home/apt,2775,2,492,2024-12-25,4.53,1,241,51,
8864239,Family Home in Hout Bay Upper Valley with Views,34842,Fraser,,Ward 74,-34.01729,18.38645,Entire home/apt,,7,3,2023-01-04,0.05,1,0,0,
8872852,Camps Bay HideAway,46439695,Juan,,Ward 54,-33.95938,18.37822,Entire home/apt,1500,2,8,2024-05-17,0.07,2,308,1,
8873162,Rm2 Blouberg Nature Reserve,44351056,Theresa,,Ward 113,-33.83657,18.51517,Private room,,1,5,2018-02-17,0.05,4,0,0,
8873396,3rm house @Homestay Blouberg Nature Reserve,44351056,Theresa,,Ward 113,-33.83628,18.51696,Private room,,1,0,,,4,0,0,
8873477,Rm3 Blouberg Nature Reserve,44351056,Theresa,,Ward 113,-33.83617,18.51467,Private room,,1,18,2019-12-10,0.16,4,0,0,
8873573,Manhattan Towers Century City Cape Town,46442275,Chantal,,Ward 55,-33.88695,18.5132,Entire home/apt,,2,2,2023-07-11,0.09,1,0,0,
8874188,One bedroom open plan garden apartment,15845206,Renee,,Ward 70,-33.86333,18.61389,Entire home/apt,1600,1,32,2024-12-08,0.29,6,293,3,
8882303,Modern 3 bedroomed family home,36681604,Bridget,,Ward 58,-33.98747,18.47565,Entire home/apt,3100,10,19,2024-01-01,0.17,1,296,1,
8893945,"Brookwood Cottage, cozy, peaceful in lovely garden",46529683,Teresa,,Ward 84,-34.08059,18.86393,Entire home/apt,1050,2,12,2017-02-08,0.11,2,133,0,
8895973,DeKeurboom Self-Catering (blue),40556342,Alinda,,Ward 11,-33.92065,18.69189,Entire home/apt,750,1,8,2024-11-21,0.08,4,306,1,
8638961,"Ziwayu, Beach House, Misty Cliffs",45420575,Elizabeth,,Ward 61,-34.18447,18.36602,Entire home/apt,,10,13,2024-01-08,0.12,1,0,1,
8640300,"Private Suite, Modern, Camps Bay",10691059,Craig,,Ward 54,-33.94703,18.38615,Private room,2300,2,18,2024-02-21,0.18,3,358,1,
8640907,"Peaceful and quiet, luxury room",35643743,Werner,,Ward 57,-33.93588,18.46567,Private room,650,2,14,2023-02-06,0.13,1,247,0,
8642702,Sunset Views,15529151,Charles & Nikki,,Ward 4,-33.86555,18.50221,Entire home/apt,8500,14,4,2023-01-06,0.04,1,15,0,
8642827,Happy Bright Seafront flat. Amazing sea views!!,104339295,James,,Ward 23,-33.81773,18.47578,Entire home/apt,1436,5,28,2024-12-16,0.30,2,9,1,
8643451,𝗠𝗼𝗱𝗲𝗿𝗻 𝗧𝘄𝗼-𝗕𝗲𝗱 𝗧𝘄𝗼-𝗕𝗮𝘁𝗵 𝗚𝗮𝗿𝗱𝗲𝗻 𝗔𝗽𝗮𝗿𝘁𝗺𝗲𝗻𝘁 + 𝗽𝗮𝗿𝗸𝗶𝗻𝗴,1577502,Caroline,,Ward 77,-33.93969,18.42694,Entire home/apt,,21,1,2021-08-22,0.02,1,0,0,
8643837,Sunny upstairs studio in a family home,45439878,Felicity,,Ward 71,-34.07671,18.45185,Private room,550,1,72,2024-12-16,0.65,1,41,15,
8647395,Waters Villa,4621127,Verna,,Ward 23,-33.79844,18.46107,Entire home/apt,8500,10,4,2022-01-06,0.05,3,265,0,
8648578,Private room in leafy Claremont,45457636,Kathy,,Ward 58,-33.98523,18.46993,Entire home/apt,400,3,142,2024-08-15,1.29,1,241,7,
8657713,The White House,45492752,Craig,,Ward 23,-33.8014,18.4674,Entire home/apt,,7,4,2023-01-07,0.04,1,0,0,
8659818,Luisa House B&B 4 rooms R400 p/p/n,45502747,Trish,,Ward 74,-34.02558,18.35241,Private room,,2,34,2020-03-02,0.30,1,0,0,
8660299,Lovely Guest cottage in Constantia,43075725,Nicola,,Ward 71,-34.04238,18.43875,Entire home/apt,,3,50,2024-12-13,0.52,2,2,6,
8662354,1 Bedroom apt in Green Point with rooftop pool,3886732,Koos,,Ward 115,-33.90776,18.40694,Entire home/apt,1214,2,67,2024-12-25,0.63,83,121,15,
8662455,Greenpoint 2br/en-suite big green garden,37391290,Richard,,Ward 115,-33.907851,18.406721,Entire home/apt,2800,2,13,2023-11-20,0.12,1,31,0,3586587036
8662843,"Secure Convenient Home in Newlands, Cape Town",48697850,Tim,,Ward 59,-33.97126,18.45646,Entire home/apt,4600,2,59,2024-12-02,0.54,1,207,8,
8677734,"Strand,Greenways Golf Estate on sea",29715341,Mariehette,,Ward 86,-34.12717,18.83706,Entire home/apt,,7,0,,,1,0,0,
8679599,CONSTANTIA COTTAGE,11858790,Emma Paola,,Ward 62,-34.02444,18.42019,Entire home/apt,1400,5,40,2024-12-22,0.37,20,215,3,
8690946,Family friendly forest house,28508762,Julie,,Ward 74,-34.0194,18.38034,Entire home/apt,4500,21,0,,,1,83,0,
8691972,"Private Room with bathroom, house in Observatory",45635922,Bridget,,Ward 57,-33.93939,18.47267,Private room,690,3,43,2024-01-05,0.39,1,354,1,
8696180,"Fantastic Room 
Work from Home",10147534,Sherryl,,Ward 77,-33.9416257,18.4246695,Private room,500,4,50,2024-05-15,0.51,2,283,6,
8700081,Squirrel's End - Dove Cottage,3010807,Irene,,Ward 73,-34.04426,18.45883,Entire home/apt,1029,2,38,2023-02-28,0.39,3,306,0,
8706994,Security Estate Home with Mountain & Sea Views.,44100267,Sonja,,Ward 64,-34.12925,18.40308,Entire home/apt,,7,6,2024-01-06,0.05,1,0,1,
8714064,Superior Room,14035378,Morne,,Ward 3,-33.89936,18.64879,Private room,,1,1,2022-04-14,0.03,4,0,0,
8718396,Extravagant Downtown Heritage Home with Cabin Style Vaulted Ceilings,31291093,Peter,,Ward 115,-33.90934,18.40573,Entire home/apt,8900,2,87,2024-12-20,0.79,1,193,2,
8723356,Single Standard Room,14035378,Morne,,Ward 3,-33.89978,18.64801,Private room,,1,0,,,4,0,0,
8724816,Seafront apartment,45790621,Francois,,Ward 83,-34.10612,18.81843,Entire home/apt,1600,2,33,2024-12-05,0.30,2,316,4,
8728372,Soho On Strand - B19,32824277,Lloyd,,Ward 115,-33.91907,18.41944,Entire home/apt,800,30,2,2019-11-19,0.03,17,150,0,
8729621,Entire Family home in the suburbs,16941423,Mia & Henroux,,Ward 70,-33.87527,18.61138,Entire home/apt,3100,14,2,2024-01-04,0.02,2,309,1,
8731262,Two-Bedroom villa,25730782,Clara,,Ward 15,-34.05075,18.85373,Private room,,2,2,2022-03-09,0.03,8,290,0,
8735199,Victorian with character and soul..,45818152,Danie,,Ward 54,-33.91092,18.39632,Entire home/apt,7500,7,2,2017-03-12,0.02,1,351,0,
8735299,Atlantic Seaboard Sunset Links Sunset Beach CT,45814433,Leon,,Ward 4,-33.86122,18.48947,Entire home/apt,,10,8,2021-12-26,0.07,1,0,0,
8735497,3 Bedroom Family Home with Pool in Cape Town,2810593,Candice & Shawn,,Ward 63,-34.01866,18.47843,Entire home/apt,2500,7,6,2021-01-05,0.07,1,363,0,
8744972,Studio near the kiteboarding beach,15070307,Rob,,Ward 23,-33.81448,18.47487,Private room,900,2,10,2024-02-04,0.09,6,81,1,
8746961,Self-Catering Studio close to the beach,15070307,Rob,,Ward 23,-33.81486,18.47536,Private room,850,4,4,2024-06-30,0.07,6,111,2,
8746973,A secret room with a pool,45882286,Simonetta,,Ward 107,-33.81431,18.48724,Private room,585,2,14,2023-04-06,0.15,1,333,0,
9140623,"Comfy private  single room, for postgrads, interns",38742959,Naomi,,Ward 57,-33.93625,18.46433,Private room,389,4,9,2024-11-09,0.09,4,4,2,
9142446,Scandy Studio:  Ideal for Digital Nomads + Parking,8721830,Dencel,,Ward 57,-33.93249,18.46177,Entire home/apt,1110,2,69,2024-12-01,0.62,20,330,7,
9143029,Whale Bay Villa,46825759,Nat,,Ward 61,-34.15301,18.42768,Entire home/apt,5000,2,34,2024-07-21,0.40,2,266,5,
9143765,On Broadwalk,47615269,Karen,,Ward 53,-33.94093,18.49469,Entire home/apt,750,2,1,2020-03-24,0.02,1,355,0,
9147789,Near University of Cape Town,47631506,Yang,,Ward 59,-33.96192,18.46995,Entire home/apt,,2,22,2017-05-20,0.21,1,0,0,
9151373,Spacious 1 bedroom apartment DeWaterkant Cape Town,1329918,Oksana,,Ward 115,-33.91666,18.42092,Entire home/apt,2992,3,75,2024-02-10,0.68,1,171,1,
9162384,"Gorgeous home with pool, garden, & nearby beaches",47692730,Lucy,,Ward 53,-33.92853,18.51414,Entire home/apt,,2,7,2024-09-19,0.61,1,165,7,
9163714,Luxury Modern Atlantic Seaboard Villa,18612601,Daniel,,Ward 54,-33.92408,18.38488,Entire home/apt,12500,7,11,2024-03-15,0.10,5,357,1,
9189793,Peaceful.Amazing short river path to beach!,47809117,Geraldine,,Ward 61,-34.137115478515625,18.335100173950195,Private room,439,3,47,2024-04-30,0.43,1,135,4,
9195023,Happy family home in charming wine lands,47833028,Regina & Leon,,Ward 105,-33.81631,18.63303,Entire home/apt,2500,2,58,2024-12-18,0.53,1,162,10,
9196238,Family-Friendly Villa with a Private Pool and Playground,47838212,Heidri,,Ward 23,-33.74768,18.44491,Entire home/apt,8999,31,20,2024-01-03,0.20,1,283,1,
9202440,"“Rockabye” Beach House , Llandudno",5749758,Kitty,,Ward 74,-34.00755,18.34304,Entire home/apt,27000,3,21,2024-01-04,0.20,2,359,2,
9202850,Near the beach! Palm House - Garden Apartment 1,47358752,Tania Emilia,,Ward 107,-33.81972,18.48171,Entire home/apt,,2,7,2023-02-10,0.08,2,364,0,
9207274,Moon Room,77323658,Andries,,Ward 59,-33.99624,18.4687,Private room,400,5,14,2024-05-01,0.13,4,302,1,
9207490,Sea Point  2-bedroom cottage close to promenade,47887996,Kirsten,,Ward 54,-33.91285,18.39539,Entire home/apt,3000,2,2,2017-01-24,0.02,1,6,0,
9209098,ECLECTIC COTTAGE CHARMER,47895336,Alain & Pierre,,Ward 77,-33.93658,18.42637,Private room,1386,2,130,2024-12-15,1.18,1,342,15,
9212713,Modern Victorian Apartment off Kloof St,47910676,Justine,,Ward 115,-33.93166,18.41096,Entire home/apt,3321,4,71,2024-11-30,0.65,1,41,16,
9215982,"Luxury apt, 1 bedroom, rooftop pool",7246980,Rune,,Ward 115,-33.90701,18.40603,Entire home/apt,5155,7,0,,,1,365,0,
9222139,Aview- position/value/views/pool/Jacuzzi/games rm,47952452,Duncan And Gillian,,Ward 54,-33.963367,18.387123,Entire home/apt,16000,5,47,2024-11-09,0.42,1,158,6,
9223731,Spectacular sea views- Seabreeze Penthouse,47883637,Alana,,Ward 61,-34.20681,18.45759,Entire home/apt,5486,2,77,2024-11-25,0.72,1,43,7,
9224264,Bears Lair 1- cottage on the marina,47948387,Tony,,Ward 64,-34.08389,18.47748,Entire home/apt,1400,2,93,2024-03-29,0.85,1,323,4,
9225204,Chapmans View 1 (See Chapmans View 2 or 3),47963831,Frances,,Ward 74,-34.043571,18.347507,Entire home/apt,1280,1,18,2024-12-21,0.16,2,283,2,
9225891,"Family Home Cape Town, perfect for children!",45454586,Sara,,Ward 71,-34.04701,18.43117,Entire home/apt,5500,5,4,2018-02-17,0.04,1,357,0,
9226292,Private modern family home in Constantia,46992557,Toni,,Ward 62,-34.01394,18.44441,Entire home/apt,,7,8,2020-02-20,0.07,1,0,0,
9230185,Amazing penthouse - private pool & stunning views,47984057,Johan,,Ward 115,-33.92642,18.41223,Entire home/apt,12843,2,186,2024-12-28,1.69,3,110,38,
9233120,Salty Breeze Boutique Retreat:Idyllic GardenStudio,9416174,Birgit,,Ward 107,-33.81995,18.48508,Entire home/apt,1267,5,35,2024-11-18,0.32,5,348,4,
9233359,Spacious Apartment 10min walk to Camps Bay beach,47989795,Sacha,,Ward 54,-33.95759,18.38313,Entire home/apt,1329,4,120,2024-12-04,1.08,1,97,19,
9237534,Beach House Scarborough,48009795,Philip,,Ward 61,-34.19836,18.3777,Entire home/apt,1988,3,21,2023-03-16,0.19,1,325,0,
9241410,Greenmarket Inner City Splendour,8114263,Rudolph,,Ward 115,-33.92273,18.42082,Entire home/apt,1593,2,28,2024-11-07,0.26,2,315,2,
9242245,Stylish family villa,48035444,Karen,,Ward 54,-33.92382,18.38743,Entire home/apt,12500,7,0,,,1,364,0,
